,x,y,label,href,title,author
1175,1.5306536,-0.96188,"['1512', 'religious painting', 'Northern Renaissance', ['National Gallery', ' London', ' UK'], ['National Gallery', ' London', ' UK'], ['National Gallery', ' London', ' UK'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Holy-Trinity'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Holy-Trinity'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Holy-Trinity'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Holy-Trinity']]",./artworks/images/The Trinity and Mystic Pietà_Baldung Hans.jpg,The Trinity and Mystic Pietà,Baldung Hans
1176,0.81856203,0.6026133,"['1513', 'genre painting', 'Northern Renaissance', ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['famous-people', ' female-nude', ' couples'], ['famous-people', ' female-nude', ' couples'], ['famous-people', ' female-nude', ' couples']]",./artworks/images/Aristotle and Phyllis_Baldung Hans.jpg,Aristotle and Phyllis,Baldung Hans
1177,-0.093146965,0.56279343,"['1513', 'portrait', 'Northern Renaissance', ['Gemäldegalerie', ' Berlin', ' Germany'], ['Gemäldegalerie', ' Berlin', ' Germany'], ['Gemäldegalerie', ' Berlin', ' Germany'], 'male-portraits']",./artworks/images/Portrait of Ludwig Graf zu Loewenstein_Baldung Hans.jpg,Portrait of Ludwig Graf zu Loewenstein,Baldung Hans
1178,0.4339984,0.114087775,"['1514', 'cityscape', 'Northern Renaissance', ['castles-and-fortresses', ' mountains'], ['castles-and-fortresses', ' mountains']]",./artworks/images/Drawing of the castles of Alsacien Ortenberg (right) and Ramstein (left)_Baldung Hans.jpg,Drawing of the castles of Alsacien Ortenberg (right) and Ramstein (left),Baldung Hans
1179,1.3269228,-1.0866376,"['1514', 'religious painting', 'Northern Renaissance', ['Christianity', ' Virgin-and-Child'], ['Christianity', ' Virgin-and-Child']]",./artworks/images/Madonna nursing_Baldung Hans.jpg,Madonna nursing,Baldung Hans
1180,-0.00809051,1.2032936,"['1514', 'portrait', 'Northern Renaissance', ['National Gallery', ' London', ' UK'], ['National Gallery', ' London', ' UK'], ['National Gallery', ' London', ' UK'], 'male-portraits']",./artworks/images/Portrait of a Man_Baldung Hans.jpg,Portrait of a Man,Baldung Hans
1181,1.3377757,-1.0306013,"['1514', 'religious painting', 'Northern Renaissance', ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Christianity', ' Holy-Family'], ['Christianity', ' Holy-Family']]",./artworks/images/Rest on the Flight to Egypt_Baldung Hans.jpg,Rest on the Flight to Egypt,Baldung Hans
1182,0.875732,0.56325287,"['1514', 'genre painting', 'Northern Renaissance', 'female-nude']",./artworks/images/Witches_Baldung Hans.jpg,Witches,Baldung Hans
1183,0.92168164,0.4987126,"['1514', 'genre painting', 'Northern Renaissance', ['Albertina', ' Vienna', ' Austria'], ['Albertina', ' Vienna', ' Austria'], ['Albertina', ' Vienna', ' Austria'], 'female-nude']",./artworks/images/Departing for the Sabbath_Baldung Hans.jpg,Departing for the Sabbath,Baldung Hans
1184,0.38844052,0.14442837,"['1515', 'sketch and study', 'Northern Renaissance', ['castles-and-fortresses', ' designs-and-sketches'], ['castles-and-fortresses', ' designs-and-sketches']]",./artworks/images/Castle Weibertreu_Baldung Hans.jpg,Castle Weibertreu,Baldung Hans
1185,-0.088755965,0.56384003,"['1515', 'portrait', 'Northern Renaissance', ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], 'male-portraits']",./artworks/images/Count Christoph I Of Baden_Baldung Hans.jpg,Count Christoph I Of Baden,Baldung Hans
1186,1.5442863,-1.139593,"['1515', 'religious painting', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary']]",./artworks/images/Lamentation_Baldung Hans.jpg,Lamentation,Baldung Hans
1187,1.4905567,-1.1044903,"['1515', 'religious painting', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' St.-John-of-Pathmos'], ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' St.-John-of-Pathmos'], ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' St.-John-of-Pathmos'], ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' St.-John-of-Pathmos']]",./artworks/images/St John at Patmos_Baldung Hans.jpg,St John at Patmos,Baldung Hans
1188,0.8695603,0.56438106,"['1515', 'genre painting', 'Northern Renaissance', ['female-nude', ' devils-and-demons'], ['female-nude', ' devils-and-demons']]",./artworks/images/Standing witch with monster_Baldung Hans.jpg,Standing witch with monster,Baldung Hans
1189,0.3884398,0.1444224,"['1515', 'sketch and study', 'Northern Renaissance', ['castles-and-fortresses', ' designs-and-sketches'], ['castles-and-fortresses', ' designs-and-sketches']]",./artworks/images/Three Swabian castles_Baldung Hans.jpg,Three Swabian castles,Baldung Hans
1190,1.5181278,-1.1243317,"['1516', 'religious painting', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' military-and-soldiers', ' Dorothea of Caesarea'], ['Christianity', ' saints-and-apostles', ' military-and-soldiers', ' Dorothea of Caesarea'], ['Christianity', ' saints-and-apostles', ' military-and-soldiers', ' Dorothea of Caesarea'], ['Christianity', ' saints-and-apostles', ' military-and-soldiers', ' Dorothea of Caesarea']]",./artworks/images/Beheading of St. Dorothea_Baldung Hans.jpg,Beheading of St. Dorothea,Baldung Hans
1191,1.3619893,-1.0268793,"['1516', 'religious painting', 'Northern Renaissance', ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Christianity', ' Virgin-and-Child'], ['Christianity', ' Virgin-and-Child']]",./artworks/images/Madonna and Child_Baldung Hans.jpg,Madonna and Child,Baldung Hans
1192,0.8437118,0.63002026,"['1516', 'genre painting', 'Northern Renaissance', 'male-portraits']",./artworks/images/Marquard von Lindau ask and answer the Ten Commandments_Baldung Hans.jpg,Marquard von Lindau ask and answer the Ten Commandments,Baldung Hans
1193,1.3540927,-1.1015892,"['1516', 'religious painting', 'Northern Renaissance', ['Christianity', ' Virgin-Mary'], ['Christianity', ' Virgin-Mary']]",./artworks/images/Mater Dolorosa_Baldung Hans.jpg,Mater Dolorosa,Baldung Hans
1194,1.3363359,-1.1021905,"['1516', 'religious painting', 'Northern Renaissance', ['Christianity', ' fires-and-floods', ' Great-Flood', ' Deluge'], ['Christianity', ' fires-and-floods', ' Great-Flood', ' Deluge'], ['Christianity', ' fires-and-floods', ' Great-Flood', ' Deluge'], ['Christianity', ' fires-and-floods', ' Great-Flood', ' Deluge']]",./artworks/images/The Flood_Baldung Hans.jpg,The Flood,Baldung Hans
1195,0.93291634,0.4562372,"['1516', 'sketch and study', 'Northern Renaissance', ['Albertina', ' Vienna', ' Austria'], ['Albertina', ' Vienna', ' Austria'], ['Albertina', ' Vienna', ' Austria'], ['male-portraits', ' designs-and-sketches'], ['male-portraits', ' designs-and-sketches']]",./artworks/images/Male head_Baldung Hans.jpg,Male head,Baldung Hans
1196,-0.08921689,0.56342,"['1517', 'portrait', 'Northern Renaissance', ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], 'male-portraits']",./artworks/images/Count Philip_Baldung Hans.jpg,Count Philip,Baldung Hans
1197,1.5534614,-1.1010677,"['1517', 'religious painting', 'Northern Renaissance', ['Gemäldegalerie', ' Berlin', ' Germany'], ['Gemäldegalerie', ' Berlin', ' Germany'], ['Gemäldegalerie', ' Berlin', ' Germany'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Virgin-Mary']]",./artworks/images/Lamentation_Baldung Hans.jpg,Lamentation,Baldung Hans
1198,0.47231954,0.15591975,"['1517', 'allegorical painting', 'Northern Renaissance', ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls']]",./artworks/images/Young Woman and Death_Baldung Hans.jpg,Young Woman and Death,Baldung Hans
1199,0.13072841,1.8826138,"['1517', 'design', 'Northern Renaissance', ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches']]",./artworks/images/The stained glass windows in the home Hofer Family Chapel_Baldung Hans.jpg,The stained glass windows in the home Hofer Family Chapel,Baldung Hans
1200,0.13073106,1.8826565,"['1517', 'design', 'Northern Renaissance', ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches']]",./artworks/images/These stained glass windows from the eastern side of the Blumeneck Family Chapel_Baldung Hans.jpg,These stained glass windows from the eastern side of the Blumeneck Family Chapel,Baldung Hans
1201,0.12915449,1.8596004,"['1517', 'design', 'Northern Renaissance', ['saints-and-apostles', ' designs-and-sketches'], ['saints-and-apostles', ' designs-and-sketches']]",./artworks/images/These stained glass windows from the western side of the Blumeneck Family Chapel_Baldung Hans.jpg,These stained glass windows from the western side of the Blumeneck Family Chapel,Baldung Hans
1202,0.13395563,1.8909403,"['1517', 'design', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches']]",./artworks/images/These stained glass windows in the Blumeneck Family Chapel_Baldung Hans.jpg,These stained glass windows in the Blumeneck Family Chapel,Baldung Hans
1203,1.381162,-1.0660224,"['1520', 'religious painting', 'Northern Renaissance', ['Uffizi Gallery', ' Florence', ' Italy'], ['Uffizi Gallery', ' Florence', ' Italy'], ['Uffizi Gallery', ' Florence', ' Italy'], ['Christianity', ' Adam'], ['Christianity', ' Adam']]",./artworks/images/Adam and Eve_Baldung Hans.jpg,Adam and Eve,Baldung Hans
1204,1.550235,-1.1413841,"['1520', 'religious painting', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' St. John the Baptist'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' St. John the Baptist'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' St. John the Baptist'], ['Christianity', ' saints-and-apostles', ' Jesus-Christ', ' St. John the Baptist']]",./artworks/images/Altar of St. John the Baptist_Baldung Hans.jpg,Altar of St. John the Baptist,Baldung Hans
1205,0.47244337,0.25375754,"['1520', 'allegorical painting', 'Northern Renaissance', ['Kunstmuseum Basel', ' Basel', ' Switzerland'], ['Kunstmuseum Basel', ' Basel', ' Switzerland'], ['Kunstmuseum Basel', ' Basel', ' Switzerland'], ['allegories-and-symbols', ' female-portraits', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-portraits', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-portraits', ' skeletons-and-skulls']]",./artworks/images/Death and wife_Baldung Hans.jpg,Death and wife,Baldung Hans
1206,1.3053169,-1.0175599,"['1520', 'religious painting', 'Northern Renaissance', ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['Christianity', ' Holy-Family'], ['Christianity', ' Holy-Family']]",./artworks/images/Nativity_Baldung Hans.jpg,Nativity,Baldung Hans
1207,1.5155032,-1.0674506,"['1520', 'religious painting', 'Northern Renaissance', ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Christianity', ' saints-and-apostles', ' St.-Christopher'], ['Christianity', ' saints-and-apostles', ' St.-Christopher'], ['Christianity', ' saints-and-apostles', ' St.-Christopher']]",./artworks/images/St Christopher_Baldung Hans.jpg,St Christopher,Baldung Hans
1208,0.13181621,1.8867356,"['1520', 'design', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' designs-and-sketches']]",./artworks/images/Western stained glass window in the Loch Family Chapel_Baldung Hans.jpg,Western stained glass window in the Loch Family Chapel,Baldung Hans
1209,1.3589102,-1.0845087,"['1520', 'religious painting', 'Northern Renaissance', ['Christianity', ' Virgin-and-Child'], ['Christianity', ' Virgin-and-Child']]",./artworks/images/Maria with the sleeping child_Baldung Hans.jpg,Maria with the sleeping child,Baldung Hans
1210,0.13097404,1.8840754,"['1520', 'design', 'Northern Renaissance', ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches'], ['Christianity', ' Jesus-Christ', ' Crucifixion', ' designs-and-sketches']]",./artworks/images/Stained glass windows in the Loch Family Chapel_Baldung Hans.jpg,Stained glass windows in the Loch Family Chapel,Baldung Hans
1211,-0.117252186,0.5789347,"['1521', 'portrait', 'Northern Renaissance', ['male-portraits', ' famous-people', ' Martin-Luther'], ['male-portraits', ' famous-people', ' Martin-Luther'], ['male-portraits', ' famous-people', ' Martin-Luther']]",./artworks/images/Portrait of Martin Luther_Baldung Hans.jpg,Portrait of Martin Luther,Baldung Hans
1212,0.85284054,0.56758004,"['1523', 'genre painting', 'Northern Renaissance', ['Städel', ' Frankfurt am Main', ' Germany'], ['Städel', ' Frankfurt am Main', ' Germany'], ['Städel', ' Frankfurt am Main', ' Germany'], 'female-nude']",./artworks/images/Two Witches_Baldung Hans.jpg,Two Witches,Baldung Hans
1213,1.3132094,-1.0871516,"['1524', 'religious painting', 'Northern Renaissance', ['Christianity', ' Adam'], ['Christianity', ' Adam']]",./artworks/images/Adam and Eve_Baldung Hans.jpg,Adam and Eve,Baldung Hans
1214,0.12779851,1.8403285,"['1526', 'design', 'Northern Renaissance', 'designs-and-sketches']","./artworks/images/Coat of arms Basler Adelberg III of Bear Rock, Lord Arisdorf_Baldung Hans.jpg","Coat of arms Basler Adelberg III of Bear Rock, Lord Arisdorf",Baldung Hans
1215,-0.3902532,0.9265871,"['1526', 'self-portrait', 'Northern Renaissance', ['male-portraits', ' famous-people'], ['male-portraits', ' famous-people']]",./artworks/images/Self-Portrait_Baldung Hans.jpg,Self-Portrait,Baldung Hans
1216,0.5346085,0.19008507,"['1529', 'allegorical painting', 'Northern Renaissance', ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['allegories-and-symbols', ' female-nude'], ['allegories-and-symbols', ' female-nude']]",./artworks/images/Prudence_Baldung Hans.jpg,Prudence,Baldung Hans
1217,0.5189471,0.24217652,"['1529', 'allegorical painting', 'Northern Renaissance', ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['Alte Pinakothek', ' Munich', ' Germany'], ['animals', ' allegories-and-symbols', ' female-portraits', ' cats'], ['animals', ' allegories-and-symbols', ' female-portraits', ' cats'], ['animals', ' allegories-and-symbols', ' female-portraits', ' cats'], ['animals', ' allegories-and-symbols', ' female-portraits', ' cats']]",./artworks/images/Woman with Cat (Allegory of Musik)_Baldung Hans.jpg,Woman with Cat (Allegory of Musik),Baldung Hans
1218,0.12815684,1.8389401,"['1530', 'design', 'Northern Renaissance', 'designs-and-sketches']",./artworks/images/Family coat of arms Baldung_Baldung Hans.jpg,Family coat of arms Baldung,Baldung Hans
1219,0.12815674,1.8389256,"['1530', 'design', 'Northern Renaissance', 'designs-and-sketches']",./artworks/images/Family coat of arms Baldung_Baldung Hans.jpg,Family coat of arms Baldung,Baldung Hans
1220,0.43901592,0.17105123,"['1530', 'mythological painting', 'Northern Renaissance', ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules']]",./artworks/images/Hercules and Antaeus_Baldung Hans.jpg,Hercules and Antaeus,Baldung Hans
1221,0.43901277,0.17105079,"['1530', 'mythological painting', 'Northern Renaissance', ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules']]",./artworks/images/Hercules and Antaeus_Baldung Hans.jpg,Hercules and Antaeus,Baldung Hans
1222,0.19619682,0.40811735,"['1530', 'portrait', 'Northern Renaissance', ['Thyssen-Bornemisza Museum', ' Madrid', ' Spain'], ['Thyssen-Bornemisza Museum', ' Madrid', ' Spain'], ['Thyssen-Bornemisza Museum', ' Madrid', ' Spain'], 'female-portraits']",./artworks/images/Portrait of a Lady_Baldung Hans.jpg,Portrait of a Lady,Baldung Hans
1223,0.4474034,0.17136754,"['1530', 'mythological painting', 'Northern Renaissance', ['Gemäldegalerie', ' Berlin', ' Germany'], ['Gemäldegalerie', ' Berlin', ' Germany'], ['Gemäldegalerie', ' Berlin', ' Germany'], 'Greek-and-Roman-Mythology']",./artworks/images/Pyramus and Thisbe_Baldung Hans.jpg,Pyramus and Thisbe,Baldung Hans
1224,0.8598732,0.57413816,"['1530', 'genre painting', 'Northern Renaissance', ['couples', ' leisure-and-sleep'], ['couples', ' leisure-and-sleep']]",./artworks/images/Resting couple_Baldung Hans.jpg,Resting couple,Baldung Hans
1225,0.43898728,0.16494654,"['1530', 'mythological painting', 'Northern Renaissance', ['Greek-and-Roman-Mythology', ' Cupid-and-Psyche'], ['Greek-and-Roman-Mythology', ' Cupid-and-Psyche']]",./artworks/images/Amur_Baldung Hans.jpg,Amur,Baldung Hans
1226,0.13205455,1.8856453,"['1530', 'design', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' Virgin-and-Child', ' designs-and-sketches']]",./artworks/images/Stained glass windows in the Stürzel Family Chapel_Baldung Hans.jpg,Stained glass windows in the Stürzel Family Chapel,Baldung Hans
1227,0.1311792,1.8835783,"['1530', 'design', 'Northern Renaissance', ['Christianity', ' saints-and-apostles', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' designs-and-sketches'], ['Christianity', ' saints-and-apostles', ' designs-and-sketches']]",./artworks/images/Western stained glass window in the Stürzel Family Chapel_Baldung Hans.jpg,Western stained glass window in the Stürzel Family Chapel,Baldung Hans
1228,1.2871403,-1.0785635,"['1531', 'religious painting', 'Northern Renaissance', ['Thyssen-Bornemisza Museum', ' Madrid', ' Spain'], ['Thyssen-Bornemisza Museum', ' Madrid', ' Spain'], ['Thyssen-Bornemisza Museum', ' Madrid', ' Spain'], ['Christianity', ' Adam'], ['Christianity', ' Adam']]",./artworks/images/Adam and Eve_Baldung Hans.jpg,Adam and Eve,Baldung Hans
1229,0.44072106,0.16809967,"['1531', 'mythological painting', 'Northern Renaissance', ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules'], ['Greek-and-Roman-Mythology', ' heroes', ' Antaeus', ' Heracles/Hercules']]",./artworks/images/Hercules and Antaeus_Baldung Hans.jpg,Hercules and Antaeus,Baldung Hans
1230,0.47442025,0.14537078,"['1531', 'history painting', 'Northern Renaissance', 'knights-and-warriors']",./artworks/images/Mucius Scaevola_Baldung Hans.jpg,Mucius Scaevola,Baldung Hans
1231,1.318163,-1.0416816,"['1532', 'religious painting', 'Northern Renaissance', ['Angermuseum', ' Erfurt', ' Germany'], ['Angermuseum', ' Erfurt', ' Germany'], ['Angermuseum', ' Erfurt', ' Germany'], ['Christianity', ' Adam', ' God-the-Father'], ['Christianity', ' Adam', ' God-the-Father'], ['Christianity', ' Adam', ' God-the-Father']]",./artworks/images/The Creation of the Men and Animals_Baldung Hans.jpg,The Creation of the Men and Animals,Baldung Hans
1232,1.3494705,-1.026608,"['1533', 'religious painting', 'Northern Renaissance', ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Germanisches Nationalmuseum', ' Nuremberg', ' Germany'], ['Christianity', ' Virgin-and-Child'], ['Christianity', ' Virgin-and-Child']]",./artworks/images/Madonna with the Parrots_Baldung Hans.jpg,Madonna with the Parrots,Baldung Hans
1233,0.4592508,0.13226098,"['1534', 'animal painting', 'Northern Renaissance', ['Israel Museum', ' Jerusalem', ' Israel'], ['Israel Museum', ' Jerusalem', ' Israel'], ['Israel Museum', ' Jerusalem', ' Israel'], ['animals', ' horses'], ['animals', ' horses']]",./artworks/images/Group of Seven Wild Horses_Baldung Hans.jpg,Group of Seven Wild Horses,Baldung Hans
1234,-0.116943896,0.5787544,"['1534', 'portrait', 'Northern Renaissance', ['male-portraits', ' famous-people'], ['male-portraits', ' famous-people']]",./artworks/images/Hans Baldung Grien and John Rudalfinger_Baldung Hans.jpg,Hans Baldung Grien and John Rudalfinger,Baldung Hans
1235,-0.09597065,0.56192434,"['1538', 'portrait', 'Northern Renaissance', 'male-portraits']",./artworks/images/Portrait of Ambroise Volmar Keller_Baldung Hans.jpg,Portrait of Ambroise Volmar Keller,Baldung Hans
1236,1.2622467,-1.0880938,"['1539', 'religious painting', 'Northern Renaissance', ['Christianity', ' female-portraits', ' Jesus-Christ'], ['Christianity', ' female-portraits', ' Jesus-Christ'], ['Christianity', ' female-portraits', ' Jesus-Christ']]",./artworks/images/Christ as a gardener (Noli me tangere)_Baldung Hans.jpg,Christ as a gardener (Noli me tangere),Baldung Hans
1237,0.48142013,0.16939864,"['1539', 'allegorical painting', 'Northern Renaissance', ['Museo del Prado', ' Madrid', ' Spain'], ['Museo del Prado', ' Madrid', ' Spain'], ['Museo del Prado', ' Madrid', ' Spain'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls']]",./artworks/images/Three Ages of Man and Three Graces_Baldung Hans.jpg,Three Ages of Man and Three Graces,Baldung Hans
1238,1.3371378,-1.0757031,"['1540', 'religious painting', 'Northern Renaissance', ['Christianity', ' Virgin-and-Child'], ['Christianity', ' Virgin-and-Child']]",./artworks/images/Virgin and Child_Baldung Hans.jpg,Virgin and Child,Baldung Hans
1239,0.45114702,0.12818594,"['1541', 'sketch and study', 'Northern Renaissance', 'male-nude']",./artworks/images/Muscle man standing_Baldung Hans.jpg,Muscle man standing,Baldung Hans
1240,0.19540332,0.4099369,"['1541', 'portrait', 'Northern Renaissance', 'female-portraits']",./artworks/images/Portrait of an Unknown Lady_Baldung Hans.jpg,Portrait of an Unknown Lady,Baldung Hans
1241,0.47273806,0.25242478,"['1543', 'mythological painting', 'Northern Renaissance', ['Museo del Prado', ' Madrid', ' Spain'], ['Museo del Prado', ' Madrid', ' Spain'], ['Museo del Prado', ' Madrid', ' Spain'], ['female-portraits', ' Greek-and-Roman-Mythology'], ['female-portraits', ' Greek-and-Roman-Mythology']]",./artworks/images/Harmony or The Three Graces_Baldung Hans.jpg,Harmony or The Three Graces,Baldung Hans
1242,0.48208073,0.16988713,"['1543', 'allegorical painting', 'Northern Renaissance', ['Museo del Prado', ' Madrid', ' Spain'], ['Museo del Prado', ' Madrid', ' Spain'], ['Museo del Prado', ' Madrid', ' Spain'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls'], ['allegories-and-symbols', ' female-nude', ' skeletons-and-skulls']]",./artworks/images/The Three Ages of Man and Death_Baldung Hans.jpg,The Three Ages of Man and Death,Baldung Hans
1243,1.3232703,-1.0732756,"['1543', 'religious painting', 'Northern Renaissance', ['Christianity', ' Virgin-and-Child'], ['Christianity', ' Virgin-and-Child']]",./artworks/images/Virgin Of The Vine Trellis_Baldung Hans.jpg,Virgin Of The Vine Trellis,Baldung Hans
1244,0.38744265,0.14380115,"['1544', 'sketch and study', 'Northern Renaissance', ['beasts-and-dragons', ' designs-and-sketches'], ['beasts-and-dragons', ' designs-and-sketches']]",./artworks/images/A study of Unicorn_Baldung Hans.jpg,A study of Unicorn,Baldung Hans
1245,0.84345186,0.6265267,"['1544', 'genre painting', 'Northern Renaissance', ['Israel Museum', ' Jerusalem', ' Israel'], ['Israel Museum', ' Jerusalem', ' Israel'], ['Israel Museum', ' Jerusalem', ' Israel'], ['animals', ' male-portraits', ' horses', ' leisure-and-sleep'], ['animals', ' male-portraits', ' horses', ' leisure-and-sleep'], ['animals', ' male-portraits', ' horses', ' leisure-and-sleep'], ['animals', ' male-portraits', ' horses', ' leisure-and-sleep']]",./artworks/images/Sleeping Groom and Sorceress_Baldung Hans.jpg,Sleeping Groom and Sorceress,Baldung Hans
1246,0.47990716,0.16023208,"['1544', 'allegorical painting', 'Northern Renaissance', ['Museum der Bildenden Kunste', ' Leipzig', ' Germany'], ['Museum der Bildenden Kunste', ' Leipzig', ' Germany'], ['Museum der Bildenden Kunste', ' Leipzig', ' Germany'], ['allegories-and-symbols', ' female-nude'], ['allegories-and-symbols', ' female-nude']]",./artworks/images/The Seven Ages Of Woman_Baldung Hans.jpg,The Seven Ages Of Woman,Baldung Hans
